Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-22 21:50:44.198991,7,MOVEMENT,Neutral,-0.31308073,171.11212397957476,4
2025-05-22 21:50:44.264245,7,MOVEMENT,Neutral,-0.3274449,178.79347541155585,4
2025-05-22 21:50:44.331755,7,MOVEMENT,Neutral,-0.33374557,203.89042728655818,4
2025-05-22 21:50:44.399492,7,MOVEMENT,Neutral,-0.3776122,242.33272848135016,4
2025-05-22 21:50:45.935680,8,MOVEMENT,Neutral,-0.38683724,0,4
2025-05-22 21:50:46.003059,8,MOVEMENT,Neutral,-0.34006876,592.5536038605937,4
2025-05-22 21:50:46.070345,8,MOVEMENT,Neutral,-0.37099877,271.43483929517805,4
2025-05-22 21:50:46.134903,8,MOVEMENT,Neutral,-0.36916202,126.26719669287519,4
2025-05-22 21:50:46.204841,8,MOVEMENT,Neutral,-0.34107697,77.62948009227213,4
2025-05-22 21:50:46.267577,8,MOVEMENT,Neutral,-0.31997693,89.12919339079635,4
2025-05-22 21:50:46.337307,8,MOVEMENT,Neutral,-0.36516863,132.48030762311726,4
2025-05-22 21:50:46.402844,8,MOVEMENT,Neutral,-0.32685655,176.58922572640486,4
2025-05-22 21:50:46.469995,8,MOVEMENT,Neutral,-0.3198234,221.77021778482919,4
2025-05-22 21:50:46.536805,8,MOVEMENT,Neutral,-0.36377043,261.9884126592434,4
2025-05-22 21:50:46.602901,8,MOVEMENT,Neutral,-0.35044062,302.25366861090936,4
2025-05-22 21:50:46.666561,8,MOVEMENT,Neutral,-0.34495074,340.5909203876363,4
2025-05-22 21:50:48.070765,9,MOVEMENT,Neutral,-0.3441516,0,4
2025-05-22 21:50:48.138028,9,MOVEMENT,Neutral,-0.34016204,432.43039972941904,4
2025-05-22 21:50:48.203893,9,MOVEMENT,Neutral,-0.35202232,218.72435370456725,4
2025-05-22 21:50:48.271257,9,MOVEMENT,Neutral,-0.32653475,135.46218127834334,4
2025-05-22 21:50:48.338723,9,MOVEMENT,Neutral,-0.35025606,86.48087049599792,4
2025-05-22 21:50:48.402612,9,MOVEMENT,Neutral,-0.36452833,60.685528240480814,4
2025-05-22 21:50:48.471885,9,MOVEMENT,Neutral,-0.33785218,60.90380917252757,4
2025-05-22 21:50:48.538474,9,MOVEMENT,Neutral,-0.368023,85.71432174412683,4
2025-05-22 21:50:48.602755,9,MOVEMENT,Neutral,-0.38274184,107.00456177378206,4
2025-05-22 21:50:48.672245,9,MOVEMENT,Neutral,-0.34838647,133.94845343122606,4
2025-05-22 21:50:48.738469,9,MOVEMENT,Neutral,-0.3464064,141.99999318580873,4
2025-05-22 21:50:48.803508,9,MOVEMENT,Neutral,-0.32889047,157.8070538905507,4
2025-05-22 21:50:48.871831,9,MOVEMENT,Neutral,-0.34073243,176.80603857752362,4
2025-05-22 21:50:48.938114,9,MOVEMENT,Neutral,-0.36551505,194.39551274223524,4
2025-05-22 21:50:49.005815,9,MOVEMENT,Neutral,-0.37550175,199.8522874569117,4
2025-05-22 21:50:49.074032,9,MOVEMENT,Neutral,-0.38111824,208.8227630721485,4
2025-05-22 21:50:49.133391,9,MOVEMENT,Neutral,-0.38017645,216.02508622324558,4
2025-05-22 21:50:49.201728,9,MOVEMENT,Neutral,-0.32969385,213.43175961866876,4
2025-05-22 21:50:49.268276,9,MOVEMENT,Neutral,-0.35962766,225.2180177913978,4
2025-05-22 21:50:49.335000,9,MOVEMENT,Neutral,-0.36078912,235.3453748362371,4
2025-05-22 21:50:49.401910,9,MOVEMENT,Neutral,-0.36748874,241.74987088969831,4
2025-05-22 21:50:49.472112,9,MOVEMENT,Neutral,-0.33327213,240.19682497897267,4
2025-05-22 21:50:49.536567,9,MOVEMENT,Neutral,-0.3482098,243.75415408802854,4
2025-05-22 21:50:49.605109,9,MOVEMENT,Neutral,-0.33168757,247.09591142964842,4
