Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-16 17:51:48,L,Neutral,15.17,33.30
2025-05-16 17:51:48,L,Neutral,13.98,33.34
2025-05-16 17:51:48,L,Neutral,16.07,33.38
2025-05-16 17:51:48,L,Neutral,15.38,33.41
2025-05-16 17:51:48,L,Neutral,17.40,33.45
2025-05-16 17:51:49,L,Neutral,19.58,33.48
2025-05-16 17:51:49,L,Neutral,0.00,33.52
2025-05-16 17:51:49,L,Positive,20.41,33.55
2025-05-16 17:51:49,L,Neutral,16.00,33.58
2025-05-16 17:51:49,L,Positive,0.00,33.62
2025-05-16 17:51:49,L,Negative,0.00,33.65
2025-05-16 17:51:49,L,Neutral,0.00,33.68
2025-05-16 17:51:49,L,Neutral,15.70,33.71
2025-05-16 17:51:49,L,Neutral,0.00,33.75
2025-05-16 17:51:49,L,Neutral,0.00,33.78
2025-05-16 17:51:49,L,Neutral,0.00,33.81
2025-05-16 17:51:49,L,Neutral,21.55,33.84
2025-05-16 17:51:49,L,Neutral,32.76,33.87
2025-05-16 17:51:49,L,Neutral,16.08,33.90
2025-05-16 17:51:49,L,Neutral,14.86,33.93
2025-05-16 17:51:50,L,Neutral,0.00,33.97
2025-05-16 17:51:50,L,Neutral,0.00,34.00
2025-05-16 17:51:50,L,Neutral,97.46,34.03
2025-05-16 17:51:50,L,Neutral,147.96,34.05
2025-05-16 17:51:50,L,Neutral,378.16,34.07
2025-05-16 17:51:50,L,Neutral,217.45,34.08
2025-05-16 17:51:50,L,Neutral,179.81,34.09
2025-05-16 17:51:50,L,Neutral,147.68,34.10
2025-05-16 17:51:50,L,Neutral,111.30,34.09
2025-05-16 17:51:50,L,Neutral,86.79,34.09
2025-05-16 17:51:50,L,Neutral,145.41,34.07
2025-05-16 17:51:50,L,Neutral,125.84,34.06
2025-05-16 17:51:50,L,Neutral,139.90,34.03
2025-05-16 17:51:50,L,Neutral,65.44,34.00
2025-05-16 17:51:50,L,Neutral,97.91,33.97
2025-05-16 17:51:51,L,Neutral,318.25,33.90
2025-05-16 17:51:51,L,Neutral,337.00,33.81
2025-05-16 17:51:51,L,Neutral,342.35,33.72
2025-05-16 17:51:51,L,Neutral,480.92,33.63
2025-05-16 17:51:51,L,Neutral,402.00,33.54
2025-05-16 17:51:51,L,Neutral,257.27,33.47
2025-05-16 17:51:51,L,Neutral,211.13,33.42
2025-05-16 17:51:51,L,Neutral,221.92,33.38
2025-05-16 17:51:51,L,Neutral,215.27,33.36
2025-05-16 17:51:51,L,Neutral,450.23,33.36
2025-05-16 17:51:51,L,Neutral,339.54,33.37
2025-05-16 17:51:51,L,Neutral,255.05,33.37
2025-05-16 17:51:51,L,Neutral,302.41,33.37
2025-05-16 17:51:51,L,Neutral,202.20,33.36
2025-05-16 17:51:51,L,Neutral,261.15,33.35
2025-05-16 17:51:52,L,Neutral,150.72,33.32
2025-05-16 17:51:52,L,Neutral,65.52,33.30
